"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"Bún đậu mắm tôm A Xìn","2","4","974 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 11, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/CaucaAChau","+84 799 988 862","Nhà hàng châu Á","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20m%E1%BA%AFm%20t%C3%B4m%20A%20X%C3%ACn&query_place_id=ChIJXXScZgAvdTERKzBkF0moPC0"
"Quán Canh Bún Cần","4.4","50","115/47 Đ. Lê Văn Sỹ","Thành phố Hồ Chí Minh","Phú Nhuận, Thành phố Hồ Chí Minh","VN",,"+84 984 161 220","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Canh%20B%C3%BAn%20C%E1%BA%A7n&query_place_id=ChIJEz3xbSYvdTER7mEXAOwxrIo"
"Bún Đậu Hẻm","2.5","12","78 Đ. Đồng Nai","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 932 702 498","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%90%E1%BA%ADu%20H%E1%BA%BBm&query_place_id=ChIJ09ny-a4vdTERPll6zQ-7InU"
"Đặc sản Huế Hương Giang","4.2","115","166 Ni Sư Huỳnh Liên","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 903 852 364","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%B7c%20s%E1%BA%A3n%20Hu%E1%BA%BF%20H%C6%B0%C6%A1ng%20Giang&query_place_id=ChIJDbTIDrcudTERGCjrpsduhgk"
"KFC Đường Đồng Đen TP Hồ Chí Minh","5","1730","143 Đồng Đen","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://kfcvietnam.com.vn/","+84 1900 6886","Nhà hàng","https://www.google.com/maps/search/?api=1&query=KFC%20%C4%90%C6%B0%E1%BB%9Dng%20%C4%90%E1%BB%93ng%20%C4%90en%20TP%20H%E1%BB%93%20Ch%C3%AD%20Minh&query_place_id=ChIJcbaQGMkvdTERGlSb-ADzxmY"
"Jollibee Tô Hiến Thành","4.7","1280","245 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","https://jollibee.com.vn/","+84 28 7300 9979","Nhà hàng ăn nhanh","https://www.google.com/maps/search/?api=1&query=Jollibee%20T%C3%B4%20Hi%E1%BA%BFn%20Th%C3%A0nh&query_place_id=ChIJv1vx-KkvdTERGV7XrHdpSgQ"
"Tiệm Gà Rán Catienè",,,"113/41B Đ. Đỗ Thị Lời","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 788 882 456","Nhà hàng bán đồ ăn mang về","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20G%C3%A0%20R%C3%A1n%20Catien%C3%A8&query_place_id=ChIJBdxXgS0vdTERfmNNy8LYELc"
"3 râu ni sư huỳnh liên","3.8","6","121 Ni Sư Huỳnh Liên","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 985 703 810","Quán gà rán mang đi","https://www.google.com/maps/search/?api=1&query=3%20r%C3%A2u%20ni%20s%C6%B0%20hu%E1%BB%B3nh%20li%C3%AAn&query_place_id=ChIJj7R_0kcvdTERgGZqGgDoHs4"
"Rico Food | Gà Rán Xốt Hàn Quốc Tân Bình | Tokbokki Tân Bình","4","40","269 Đồng Đen","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/profile.php?id=61573499446262","+84 903 139 173","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Rico%20Food%20%7C%20G%C3%A0%20R%C3%A1n%20X%E1%BB%91t%20H%C3%A0n%20Qu%E1%BB%91c%20T%C3%A2n%20B%C3%ACnh%20%7C%20Tokbokki%20T%C3%A2n%20B%C3%ACnh&query_place_id=ChIJn35MSgAvdTER8rx7qaYAFRo"
"Delica - Bắc Hải - Pizza, Gà Rán, Mì Ý & Burger","2.3","3","28 Đ. Bắc Hải","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 392 182 484","Cửa hàng bán pizza mang về","https://www.google.com/maps/search/?api=1&query=Delica%20-%20B%E1%BA%AFc%20H%E1%BA%A3i%20-%20Pizza%2C%20G%C3%A0%20R%C3%A1n%2C%20M%C3%AC%20%C3%9D%20%26%20Burger&query_place_id=ChIJ2UI5-9ovdTERZ2CLPxxxIvs"
"Ăn vặt tíc tắc","5","1","601/20 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Quán gà rán mang đi","https://www.google.com/maps/search/?api=1&query=%C4%82n%20v%E1%BA%B7t%20t%C3%ADc%20t%E1%BA%AFc&query_place_id=ChIJ8S0-qBQvdTER9VRV4a70f2c"
"Kokoria - Sư Vạn Hạnh","4.8","1177","573/2 Sư Vạn Hạnh","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 785 037 679","Nhà hàng Hàn Quốc","https://www.google.com/maps/search/?api=1&query=Kokoria%20-%20S%C6%B0%20V%E1%BA%A1n%20H%E1%BA%A1nh&query_place_id=ChIJh7LcdAAvdTER4RDrqNKq10w"
"Quick Bites Gà rán singapore","5","2","200 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=Quick%20Bites%20G%C3%A0%20r%C3%A1n%20singapore&query_place_id=ChIJdwideQAvdTERu9-IjrG0QAk"
"PLV CHICKE ÂU CƠ","5","2","497 Đ. Âu Cơ","Thành phố Hồ Chí Minh","Tân Phú, Thành phố Hồ Chí Minh","VN",,"+84 399 002 252","Nhà hàng thịt gà","https://www.google.com/maps/search/?api=1&query=PLV%20CHICKE%20%C3%82U%20C%C6%A0&query_place_id=ChIJb_EZHAAvdTERPw604XSnFLw"
"Hanoi Ngon - 163/24/77 Tô Hiến Thành | Ăn vặt chuẩn Hà Nội Ngon, Nem chua rán, Bánh giò, Bánh gà sốt phô mai, Chân gà sốt","4.7","1067","163/24/77 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","http://now.hanoingon.com/","+84 868 683 088","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Hanoi%20Ngon%20-%20163%2F24%2F77%20T%C3%B4%20Hi%E1%BA%BFn%20Th%C3%A0nh%20%7C%20%C4%82n%20v%E1%BA%B7t%20chu%E1%BA%A9n%20H%C3%A0%20N%E1%BB%99i%20Ngon%2C%20Nem%20chua%20r%C3%A1n%2C%20B%C3%A1nh%20gi%C3%B2%2C%20B%C3%A1nh%20g%C3%A0%20s%E1%BB%91t%20ph%C3%B4%20mai%2C%20Ch%C3%A2n%20g%C3%A0%20s%E1%BB%91t&query_place_id=ChIJ6Y4WgP4vdTER-RPN8g2EP3w"
"Tường By Double T - Smash Burger","4.2","136","343/3 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 967 689 160","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=T%C6%B0%E1%BB%9Dng%20By%20Double%20T%20-%20Smash%20Burger&query_place_id=ChIJJVj9GgAvdTERlIsHOSmi8bA"
"Gà rán bò kho",,,"163 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 909 180 680","Nhà hàng","https://www.google.com/maps/search/?api=1&query=G%C3%A0%20r%C3%A1n%20b%C3%B2%20kho&query_place_id=ChIJ-520jS0vdTERpRXVc64pOs0"
"Pizza Hut","4.7","941","731 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","http://pizzahut.vn/","+84 1900 1822","Nhà hàng pizza","https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&query_place_id=ChIJowgcl80udTERK3NHyZQ77rU"
"The Pizza Company Bàu Cát","4.5","1353","207-209 Đ. Bàu Cát","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://thepizzacompany.vn/","+84 1900 6066","Nhà hàng pizza","https://www.google.com/maps/search/?api=1&query=The%20Pizza%20Company%20B%C3%A0u%20C%C3%A1t&query_place_id=ChIJn07AK7MudTERZ6urhtU45_k"
"BoiBéo Food","3.1","12","284 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 778 595 648","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=BoiB%C3%A9o%20Food&query_place_id=ChIJezdqdwAvdTERS0TD7oDip94"
"Xiên que -Gà rán Moo Phương Thảo",,,"110 Bành Văn Trân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng bán đồ ăn mang về","https://www.google.com/maps/search/?api=1&query=Xi%C3%AAn%20que%20-G%C3%A0%20r%C3%A1n%20Moo%20Ph%C6%B0%C6%A1ng%20Th%E1%BA%A3o&query_place_id=ChIJ-dTl_V0vdTERTuqRLOFfm30"
"Bún Đậu Mộc",,,"1215 Hoàng Sa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%90%E1%BA%ADu%20M%E1%BB%99c&query_place_id=ChIJWbkNCvQpdTERDcYrc_zSoYw"
"Canh bún cô Chi","4.3","82","314 Phạm Văn Hai","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=Canh%20b%C3%BAn%20c%C3%B4%20Chi&query_place_id=ChIJix5wcGIvdTERV-0oArnQL70"
"Quán Bún Đậu Mắm Tôm",,,"134 Tân Trang","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 28 3863 8754","Cửa hàng bán đồ ăn nấu sẵn","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%BAn%20%C4%90%E1%BA%ADu%20M%E1%BA%AFm%20T%C3%B4m&query_place_id=ChIJVXept8cudTERSLDM--ADe3g"
"Bún bò Nhung","4","38","66 Đ. Vân Côi","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 399 971 741","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Nhung&query_place_id=ChIJQycjLwwvdTER1OtIU-SlSJI"
"Bún Bò Huế 149","3.7","464","17-19 Hẻm 273 Tô Hiến Thành","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 909 267 476","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20149&query_place_id=ChIJIYpGn88vdTERs81FtjfIUq4"
"GÁNH BÚN RIÊU CUA MIỀN TÂY HƯƠNG VỊ XƯA","3.6","44","577- 579 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","http://ganhbunrieumientay.com/",,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=G%C3%81NH%20B%C3%9AN%20RI%C3%8AU%20CUA%20MI%E1%BB%80N%20T%C3%82Y%20H%C6%AF%C6%A0NG%20V%E1%BB%8A%20X%C6%AFA&query_place_id=ChIJJdRqIgAvdTERWlUCbm5y7EA"
"Bún đậu mắm tôm Hà Nội",,,"100 Trần Văn Quang","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 968 983 619","Nhà hàng","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20m%E1%BA%AFm%20t%C3%B4m%20H%C3%A0%20N%E1%BB%99i&query_place_id=ChIJ__DbRtovdTER8GLNkJwiK0o"
"Cơm Tấm 128","4.7","41","270B Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 344 715 151","Nhà hàng chuyên phục vụ bữa nửa buổi","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20128&query_place_id=ChIJBYqMQAAvdTER1V3ggMYuWDE"
"Cơm Tấm Garlic","5","44","30 Lê Bình","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 903 123 155","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Garlic&query_place_id=ChIJAbHz8r0pdTERxy7kmbGimhA"
"Cơm tấm Bắc Hải","4.8","16","644 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Quận 3, Thành phố Hồ Chí Minh","VN",,"+84 777 810 270","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20B%E1%BA%AFc%20H%E1%BA%A3i&query_place_id=ChIJM5dtdgAvdTERTTYAt-5-PCA"
"Cơm tấm Xí Muội","4.4","38","1090 Lạc Long Quân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/profile.php?id=100044346176556&mibextid=LQQJ4d","+84 353 386 466","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20X%C3%AD%20Mu%E1%BB%99i&query_place_id=ChIJm9DHGXAvdTERk9PA6Abu9FY"
"Cơm Tấm Huy Thảo 5","5","20","1205 Hoàng Sa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 906 847 894","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Huy%20Th%E1%BA%A3o%205&query_place_id=ChIJMRS78OkvdTERss5zKHHs_T8"
"Cơm Tấm 199","5","4","QMQ7+F29, Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 937 774 662","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20199&query_place_id=ChIJ8_b_sOkvdTERMTDIiVrES9U"
"Cơm tấm Long Xuyên","4.8","4","4 Trần Văn Hoàng","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 908 735 977","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Long%20Xuy%C3%AAn&query_place_id=ChIJHwETcnkvdTERhY44vTAZqsg"
"Cơm tấm sườn","5","1","136 Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20s%C6%B0%E1%BB%9Dn&query_place_id=ChIJWRDsRVQvdTERx8C_TArI2eE"
"Cơm tấm Long XuyênThùy Dương","4.1","154","M8C Đ. Hương Giang","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN","https://www.foody.vn/ho-chi-minh/thuy-duong-com-tam-long-xuyen","+84 768 961 979","Nhà hàng ẩm thực đồng quê","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Long%20Xuy%C3%AAnTh%C3%B9y%20D%C6%B0%C6%A1ng&query_place_id=ChIJxW1duM8udTERjX87H9mf1dw"
"Cơm Tấm Đông","4.4","29","210A Bùi Thị Xuân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 767 435 010","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20%C4%90%C3%B4ng&query_place_id=ChIJQ73u_q4pdTER6nFfTnaYgPA"
"Cơm tấm Cây Bàng","4.2","215","164A Nguyễn Thị Nhỏ","Thành phố Hồ Chí Minh","Quận 11, Thành phố Hồ Chí Minh","VN",,"+84 979 770 455","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20C%C3%A2y%20B%C3%A0ng&query_place_id=ChIJ5_rlrcAudTERz4B3BApuxgE"
"Cơm Tấm Heo Đất","5","3","1196 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 937 654 561","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Heo%20%C4%90%E1%BA%A5t&query_place_id=ChIJaehi0C4pdTERIuGMcMHNP6g"
"Cơm Tấm","4.5","2","230 Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m&query_place_id=ChIJgVkfKcUvdTER76CXD4s19lA"
"Cơm Tấm Ba Kim","5","7","1025/18C Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://www.facebook.com/BaKimTraditionalRice/","+84 903 943 075","Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20Ba%20Kim&query_place_id=ChIJS1E8IwAvdTER_-ka6Fj87dE"
"Cơm tấm Liên","3.8","34","963 Tự Cường","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://www.foody.vn/ho-chi-minh/com-tam-lien-tu-lap","+84 932 758 536","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Li%C3%AAn&query_place_id=ChIJZ2DW0zQpdTERn4j160ygkrM"
"CƠM TẤM BÀ NĂM","5","3","Hẻm 686/45 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 902 317 456","Nhà hàng","https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20B%C3%80%20N%C4%82M&query_place_id=ChIJsy-GuiEvdTERRkX_RHdeRiU"
"Cơm Tấm Đêm Cuối Kênh Nhiêu Lộc","4.7","25","1250 Lê Bình","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng ăn nhanh","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20%C4%90%C3%AAm%20Cu%E1%BB%91i%20K%C3%AAnh%20Nhi%C3%AAu%20L%E1%BB%99c&query_place_id=ChIJD2rVBdEpdTERBmxjEGeVazw"
"QUÁN CƠM TẤM 191","5","1","191 Đ. Lý Thường Kiệt","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 28 6265 3645","Nhà hàng","https://www.google.com/maps/search/?api=1&query=QU%C3%81N%20C%C6%A0M%20T%E1%BA%A4M%20191&query_place_id=ChIJZZ4dG8oudTERFXbfh5EYVNA"
"cơm tấm bình dân","5","1","102 Lê Bình","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng cơm","https://www.google.com/maps/search/?api=1&query=c%C6%A1m%20t%E1%BA%A5m%20b%C3%ACnh%20d%C3%A2n&query_place_id=ChIJXc5Onb0pdTERqH5uGqHcLQI"
"Phở Nhất Vị - Cách Mạng Tháng 8","4.9","234","1033 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 867 035 339","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Nh%E1%BA%A5t%20V%E1%BB%8B%20-%20C%C3%A1ch%20M%E1%BA%A1ng%20Th%C3%A1ng%208&query_place_id=ChIJK8KxFLAvdTERwbz06C3x6SI"
"PHỞ GÀ MR.KING - ÔNG HOÀNG","5","113","1192 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 378 212 233","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20G%C3%80%20MR.KING%20-%20%C3%94NG%20HO%C3%80NG&query_place_id=ChIJn00ISwApdTERzIgJK0fMKl8"
"Phở Khoa","5","37","48/15 Tứ Hải","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 986 098 683","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Khoa&query_place_id=ChIJ4WDjPQAvdTER4awIc7UYzsc"
"Phở Bò","4.5","31","142 Đ. Đất Thánh","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 981 822 480","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%C3%B2&query_place_id=ChIJIdTbMc8udTERlVPBpfeT-m4"
"Phở Minh - Miến Trộn Gà","4.7","19","230 Đ. Bắc Hải","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 912 137 203","Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Minh%20-%20Mi%E1%BA%BFn%20Tr%E1%BB%99n%20G%C3%A0&query_place_id=ChIJh7qwLT8vdTERRsv_kjGixzg"
"Phở Nhà AnNa","4.9","14","529/79 Huỳnh Văn Bánh","Thành phố Hồ Chí Minh","Phú Nhuận, Thành phố Hồ Chí Minh","VN",,"+84 904 411 435","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Nh%C3%A0%20AnNa&query_place_id=ChIJCapG4G4vdTERhml-AZVNies"
"Phở Vân","4.3","32","75B Thiên Phước","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 915 851 881","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20V%C3%A2n&query_place_id=ChIJ4f7di_UvdTERjoE40oL0hn0"
"PHỞ TIÊU ANH","5","23","319c8 Hẻm 319A Lý Thường Kiệt","Thành phố Hồ Chí Minh","Quận 11, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhẹ","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20TI%C3%8AU%20ANH&query_place_id=ChIJTQTRewAvdTERuxU4PQohTjo"
"Phở Ngọc - Bành Văn Trân","4.6","44","127 Bành Văn Trân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 374 841 632","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ng%E1%BB%8Dc%20-%20B%C3%A0nh%20V%C4%83n%20Tr%C3%A2n&query_place_id=ChIJbWyks8MvdTERMS2UDWIO2og"
"PHỞ MY 5 ( Chị Diễm)","4.1","36","1095 Cách Mạng Tháng Tám","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 945 497 568","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20MY%205%20(%20Ch%E1%BB%8B%20Di%E1%BB%85m)&query_place_id=ChIJ0aA8dAApdTERjz6PJBwihsM"
"Quán Phở 111","4.6","10","111 Đ. Năm Châu","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20111&query_place_id=ChIJIyW4KkspdTERRcjrOLyUw-c"
"Phở Mai","4.3","144","47 Trần Văn Hoàng","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 28 3865 6408","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Mai&query_place_id=ChIJDe8s7Z0vdTERCCi3W__2mjc"
"Quán Phở 17","4.4","148","140 Bành Văn Trân","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 908 809 098","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%2017&query_place_id=ChIJ3dK0P8sudTER3IjD1Um8PvA"
"Phở Quỳnh","4.2","49","10 Đ. Đặng Lộ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 28 3863 7840","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Qu%E1%BB%B3nh&query_place_id=ChIJbZS7WckudTERGtOAWcL55Rk"
"PHỞ MY 2 - Chị Diễm","4.1","28","1360 Trường Sa","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,"+84 902 347 629","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=PH%E1%BB%9E%20MY%202%20-%20Ch%E1%BB%8B%20Di%E1%BB%85m&query_place_id=ChIJKSXEKA0pdTER8FEdbhXwp6E"
"Phở Hành","4.2","541","SS4 Đ. Hồng Lĩnh","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 918 409 378","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20H%C3%A0nh&query_place_id=ChIJU7n6Z8UudTER0gS2l8Ldxu4"
"Phở Ngọc Ông Tạ","4.1","36","207/9 Phạm Văn Hai","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Quán ăn nhỏ","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ng%E1%BB%8Dc%20%C3%94ng%20T%E1%BA%A1&query_place_id=ChIJhRAu-O0vdTERzcOT0VNkQCw"
"Phở khô gia lai","4.5","11","52 Đ. Đông Hồ","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN",,,"Nhà hàng chuyên phục vụ bữa sáng","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20kh%C3%B4%20gia%20lai&query_place_id=ChIJUSmPguQvdTEREwM4PVFd_6U"
"Phở Bi Sắt","5","5","A5 Đ. Châu Thới","Thành phố Hồ Chí Minh","Quận 10, Thành phố Hồ Chí Minh","VN",,"+84 909 959 815","Nhà hàng","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Bi%20S%E1%BA%AFt&query_place_id=ChIJSU3VGWkvdTERcYf5DT5LnX8"
"Hà Nội Phở Phú Lai","4.8","114","176 Đ. Bàu Cát","Thành phố Hồ Chí Minh","Tân Bình, Thành phố Hồ Chí Minh","VN","https://phophulai.kiotvietweb.vn/","+84 369 727 699","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=H%C3%A0%20N%E1%BB%99i%20Ph%E1%BB%9F%20Ph%C3%BA%20Lai&query_place_id=ChIJUX2HAUIvdTERi_UxoudL6ww"
"Phở Bắc 3681","5","23","137/12 Đ. Lê Văn Sỹ","Thành phố Hồ Chí Minh","Phú Nhuận, Thành phố Hồ Chí Minh","VN",,"+84 981 115 839","Nhà hàng phở","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%E1%BA%AFc%203681&query_place_id=ChIJpaVZQFopdTERouAL74K4l88"
